,client_id,account_id,A,B,C,D,disp_id,card_id,LEASING,household_order,insurance_order,loan_order,household_trans,insurance_trans,interest credited_trans,loan payment_trans,old age pension_trans,payment for statement_trans,sanctions_trans,birth_year,birth_month,birth_day,gender,district_id,region
4359,4609,118815,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976,12,19,F,7,central Bohemia
4360,4610,127708,3,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966,1,2,F,34,north Bohemia
4361,4611,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953,5,10,F,1,Prague
4362,4612,166554,2,0,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960,9,23,F,44,east Bohemia
4363,4615,120998,1,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,7,31,M,56,south Moravia
4364,4617,122075,3,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977,12,20,M,45,east Bohemia
4365,4618,122075,3,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,3,27,F,45,east Bohemia
4366,4619,105293,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941,2,20,F,77,north Moravia
4367,4620,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940,11,1,F,54,south Moravia
4368,4621,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946,2,10,M,54,south Moravia
4369,4622,150355,2,0,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,5,25,F,50,east Bohemia
4370,4623,217100,7,1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967,5,9,M,68,north Moravia
4371,4624,156105,1,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966,5,24,F,48,east Bohemia
4372,4625,156105,1,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967,3,4,M,48,east Bohemia
4373,4626,112913,1,0,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947,11,24,F,3,central Bohemia
4374,4627,1641922,34,3,43,4,2563358,395002,554.0,0.0,0.0,0.0,535677558.0,0.0,5786945.5,0.0,346582400.0,5864616.300000059,0.0,1942,3,24,M,1,Prague
4375,4628,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938,5,31,F,1,Prague
4376,4629,168591,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923,5,10,M,76,north Moravia
4377,4630,168591,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1915,9,27,F,76,north Moravia
4378,4631,183800,0,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933,4,1,F,8,central Bohemia
4379,4632,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928,4,18,M,1,Prague
4380,4633,145041,1,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,10,31,F,62,south Moravia
4381,4634,120439,2,1,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940,3,9,F,67,north Moravia
4382,4635,120439,2,1,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,2,28,M,67,north Moravia
4383,4636,156105,1,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977,9,22,M,48,east Bohemia
4384,4637,136632,3,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,2,13,M,61,south Moravia
4385,4638,149102,1,0,3,0,227262,34986,0.0,49.0,49.0,0.0,37696680.0,1644146.0,614467.3500000007,0.0,27988800.0,1356726.7000000023,0.0,1968,2,26,F,33,north Bohemia
4386,4639,95514,1,1,2,2,167004,25740,0.0,36.0,0.0,0.0,10849140.0,0.0,529432.2000000003,0.0,13249800.0,550035.0000000001,0.0,1980,5,16,M,20,south Bohemia
4387,4640,139732,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956,5,7,F,75,north Moravia
4388,4641,149102,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958,2,12,M,33,north Bohemia
4389,4642,149102,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960,8,3,F,33,north Bohemia
4390,4643,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,7,21,F,1,Prague
4391,4644,95514,1,1,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931,1,19,M,20,south Bohemia
4392,4647,183800,0,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978,8,20,M,8,central Bohemia
4393,4648,149102,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964,1,24,M,33,north Bohemia
4394,4649,122075,3,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928,6,25,F,45,east Bohemia
4395,4650,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965,7,15,F,54,south Moravia
4396,4651,124360,1,0,5,0,195342,30072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,1,24,M,2,central Bohemia
4397,4652,125034,3,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962,2,26,M,53,south Moravia
4398,4653,148186,2,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946,12,18,F,4,central Bohemia
4399,4654,124360,1,0,5,0,195468,30114,0.0,42.0,0.0,0.0,17785026.0,0.0,267212.4000000002,0.0,13137600.0,470530.2000000008,0.0,1950,2,15,F,2,central Bohemia
4400,4655,124360,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947,10,14,M,2,central Bohemia
4401,4656,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942,9,16,M,1,Prague
4402,4657,137063,3,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941,9,13,M,15,south Bohemia
4403,4658,149102,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935,10,11,M,33,north Bohemia
4404,4659,150355,2,0,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959,4,14,F,50,east Bohemia
4405,4660,138570,2,1,6,0,237660,36618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975,7,6,F,60,south Moravia
4406,4661,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944,5,11,F,1,Prague
4407,4662,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927,2,10,F,1,Prague
4408,4663,253552,3,1,9,1,410344,63272,88.0,88.0,0.0,0.0,143685432.0,149600.0,1505482.0,0.0,115682160.0,1228620.8000000012,0.0,1942,10,29,M,72,north Moravia
4409,4664,153833,4,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921,8,5,M,38,north Bohemia
4410,4665,153969,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926,8,27,F,9,central Bohemia
4411,4666,153969,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928,6,12,M,9,central Bohemia
4412,4667,106093,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941,4,26,M,25,west Bohemia
4413,4668,106093,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938,6,25,F,25,west Bohemia
4414,4670,157347,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968,8,14,F,51,east Bohemia
4415,4671,157347,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,7,27,M,51,east Bohemia
4416,4672,166554,2,0,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949,8,28,M,44,east Bohemia
4417,4673,113092,2,0,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,8,16,M,69,north Moravia
4418,4674,175467,1,0,7,1,266418,41040,0.0,57.0,0.0,0.0,25000827.0,0.0,357826.05000000016,0.0,20155200.0,81336.14999999992,0.0,1978,12,27,F,59,south Moravia
4419,4675,145390,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975,10,2,M,23,west Bohemia
4420,4677,112913,1,0,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921,9,29,F,3,central Bohemia
4421,4678,120659,2,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968,12,6,M,21,south Bohemia
4422,4679,95514,1,1,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,1,31,M,20,south Bohemia
4423,4680,253552,3,1,9,1,411840,63448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,5,24,F,72,north Moravia
4424,4681,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949,10,8,F,1,Prague
4425,4682,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953,8,11,M,1,Prague
4426,4683,157347,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956,8,2,M,51,east Bohemia
4427,4684,1641922,34,3,43,4,2594936,399988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953,3,5,F,1,Prague
4428,4685,145041,1,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964,7,14,M,62,south Moravia
4429,4686,110662,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944,7,2,M,39,north Bohemia
4430,4687,160510,4,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947,12,19,F,16,south Bohemia
4431,4688,160510,4,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940,9,11,M,16,south Bohemia
4432,4689,150355,2,0,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963,4,26,M,50,east Bohemia
4433,4690,149716,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962,8,26,F,66,south Moravia
4434,4691,149716,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964,1,28,M,66,south Moravia
4435,4692,168591,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955,4,6,F,76,north Moravia
4436,4693,114783,1,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943,3,2,M,42,east Bohemia
4437,4694,114783,1,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943,4,15,F,42,east Bohemia
4438,4695,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925,12,11,M,52,east Bohemia
4439,4696,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933,4,12,F,52,east Bohemia
4440,4697,122795,2,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957,9,25,F,27,west Bohemia
4441,4698,122075,3,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963,3,31,M,45,east Bohemia
4442,4699,97037,3,1,4,0,173863,26751,0.0,37.0,0.0,0.0,12565570.0,0.0,216026.3499999999,0.0,10252700.0,148712.24999999997,0.0,1963,11,12,F,13,central Bohemia
4443,4700,450582,9,0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937,6,15,F,70,north Moravia
4444,4701,95047,0,0,1,1,169236,26064,0.0,36.0,0.0,0.0,17772984.0,0.0,282328.2000000002,0.0,14796000.0,845955.0000000003,0.0,1941,6,28,M,22,west Bohemia
4445,4704,115023,2,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955,4,29,F,12,central Bohemia
4446,4705,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955,9,12,M,1,Prague
4447,4706,80471,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943,7,11,F,58,south Moravia
4448,4707,80471,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940,11,5,M,58,south Moravia
4449,4708,120901,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,7,14,M,18,south Bohemia
4450,4709,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978,4,16,M,54,south Moravia
4451,4710,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,5,9,F,52,east Bohemia
4452,4711,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955,7,23,M,52,east Bohemia
4453,4712,95076,2,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960,6,6,F,37,north Bohemia
4454,4713,97037,3,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918,11,4,F,13,central Bohemia
4455,4714,97037,3,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911,8,20,M,13,central Bohemia
4456,4715,137063,3,1,3,0,235750,36250,0.0,50.0,50.0,0.0,71202850.0,3652800.0,801827.5000000006,7625000.0,48280000.0,3563284.9999999925,0.0,1976,8,12,F,15,south Bohemia
4457,4716,127455,2,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933,8,2,F,10,central Bohemia
4458,4717,112960,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944,8,9,M,32,north Bohemia
4459,4718,124360,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932,11,22,M,2,central Bohemia
4460,4719,145390,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937,2,18,M,23,west Bohemia
4461,4720,149102,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946,5,6,F,33,north Bohemia
4462,4721,93500,1,1,4,0,184119,28314,0.0,39.0,0.0,0.0,55276650.0,588900.0,544943.1000000004,4828200.0,36597600.0,1355203.200000001,0.0,1956,3,21,F,65,south Moravia
4463,4722,183800,0,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,1,28,M,8,central Bohemia
4464,4723,1641922,34,3,43,4,2616542,402758,0.0,554.0,554.0,0.0,325574166.0,12238968.0,3287906.900000032,0.0,248635200.0,9842696.399999898,0.0,1941,2,6,F,1,Prague
4465,4724,125034,3,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,10,14,F,53,south Moravia
4466,4725,127708,3,1,5,0,184275,28392,0.0,39.0,0.0,0.0,7519590.0,0.0,112236.15000000007,0.0,7698600.0,23850.449999999983,0.0,1945,11,17,M,34,north Bohemia
4467,4726,127708,3,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,7,4,F,34,north Bohemia
4468,4727,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970,11,23,F,74,north Moravia
4469,4728,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970,10,31,M,74,north Moravia
4470,4729,120901,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945,7,7,M,18,south Bohemia
4471,4730,217100,7,1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920,5,4,M,68,north Moravia
4472,4731,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,2,11,F,52,east Bohemia
4473,4732,450582,9,0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918,3,17,M,70,north Moravia
4474,4733,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955,7,17,M,1,Prague
4475,4734,253552,3,1,9,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925,3,21,M,72,north Moravia
4476,4735,253552,3,1,9,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922,10,23,F,72,north Moravia
4477,4736,120998,1,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943,5,28,F,56,south Moravia
4478,4737,104735,3,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,6,1,F,24,west Bohemia
4479,4739,95076,2,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960,3,8,F,37,north Bohemia
4480,4740,122705,2,0,5,0,213300,32805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977,6,12,M,28,west Bohemia
4481,4741,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1929,7,29,F,74,north Moravia
4482,4742,136632,3,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949,4,13,F,61,south Moravia
4483,4743,136632,3,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956,9,25,M,61,south Moravia
4484,4744,112205,0,2,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1929,12,18,M,6,central Bohemia
4485,4745,217100,7,1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,8,4,F,68,north Moravia
4486,4746,110662,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941,7,20,F,39,north Bohemia
4487,4747,168591,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922,4,27,F,76,north Moravia
4488,4748,168591,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928,1,26,M,76,north Moravia
4489,4749,98948,2,0,4,0,194709,29930,0.0,41.0,0.0,0.0,45500324.0,77900.0,619200.4499999997,729800.0,34013600.0,1033413.2000000017,0.0,1948,1,19,F,57,south Moravia
4490,4750,450582,9,0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962,4,4,M,70,north Moravia
4491,4751,83228,0,0,1,0,204293,31433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,1,8,M,35,north Bohemia
4492,4752,118815,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939,10,9,M,7,central Bohemia
4493,4753,118815,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934,2,18,F,7,central Bohemia
4494,4754,122795,2,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939,12,28,F,27,west Bohemia
4495,4755,111809,1,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954,9,5,F,71,north Moravia
4496,4756,95047,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,1,8,F,22,west Bohemia
4497,4757,95047,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945,10,9,M,22,west Bohemia
4498,4758,150355,2,0,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,1,9,F,50,east Bohemia
4499,4759,150355,2,0,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,2,21,M,50,east Bohemia
4500,4760,450582,9,0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935,3,27,M,70,north Moravia
4501,4761,450582,9,0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934,11,28,F,70,north Moravia
4502,4762,168591,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,2,13,F,76,north Moravia
4503,4763,105293,1,0,5,0,190520,29280,0.0,40.0,40.0,0.0,30092560.0,4673320.0,649447.9999999999,869600.0,33184000.0,1743007.9999999981,0.0,1944,2,23,F,77,north Moravia
4504,4764,367342,4,2,15,3,609792,93824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,10,15,M,54,south Moravia
4505,4765,156105,1,0,4,1,252545,38902,53.0,53.0,0.0,0.0,15025765.0,0.0,192114.39999999988,0.0,11532800.0,124414.84999999989,0.0,1935,3,6,M,48,east Bohemia
4506,4766,95047,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967,5,27,M,22,west Bohemia
4507,4767,102861,1,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918,9,21,F,26,west Bohemia
4508,4768,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960,4,3,F,1,Prague
4509,4769,95047,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923,1,23,F,22,west Bohemia
4510,4770,95047,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924,12,13,M,22,west Bohemia
4511,4771,293035,6,0,10,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,1,7,F,64,south Moravia
4512,4772,112205,0,2,6,1,229056,35280,0.0,48.0,0.0,0.0,11813472.0,0.0,723266.4000000004,0.0,15125328.0,742413.5999999996,0.0,1950,1,29,F,6,central Bohemia
4513,4773,149102,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,6,13,F,33,north Bohemia
4514,4774,175467,1,0,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,8,14,M,59,south Moravia
4515,4775,175467,1,0,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,7,22,F,59,south Moravia
4516,4776,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974,12,22,M,1,Prague
4517,4777,293035,6,0,10,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1929,6,23,F,64,south Moravia
4518,4778,293035,6,0,10,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922,3,7,M,64,south Moravia
4519,4779,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978,2,10,M,52,east Bohemia
4520,4780,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,2,1,F,54,south Moravia
4521,4781,153969,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966,8,15,F,9,central Bohemia
4522,4782,106093,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966,12,28,M,25,west Bohemia
4523,4783,122797,5,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978,10,16,F,31,west Bohemia
